TableName      TimeGenerated         BackendPoolName_s    BackendSettingName_s    ClientIP_s       Error_info_s                     Host_s                    HttpMethod_s    HttpStatus_d    RequestUri_s                                                                     ServerConnectTime_s    ServerHeaderTime_s    ServerResponseLatency_s    ServerRouted_s                ServerStatus_s    TimeTaken_d
PrimaryResult  2026-07-21T19:36:27Z  Back_WebSite         Backend_WebSite         38.7.42.173      ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.428                 0.428                      192.168.50.131:4430           200               1.188
PrimaryResult  2026-07-21T19:36:27Z  Back_WebSite         Backend_WebSite         38.7.42.173      ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.428                 0.428                      192.168.50.131:4430           200               1.188
PrimaryResult  2026-07-21T19:36:26Z  Back_WebSite         Backend_WebSite         38.7.42.173      ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.225                 0.225                      192.168.50.131:4430           200               1.031
PrimaryResult  2026-07-21T19:33:27Z  Back_WebSite         Backend_WebSite         186.152.227.44   ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.308                 0.308                      192.168.50.131:4430           -                 0.31
PrimaryResult  2026-07-21T19:33:27Z  Back_WebSite         Backend_WebSite         186.152.227.44   ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.310                 0.310                      192.168.50.131:4430           -                 0.313
PrimaryResult  2026-07-21T19:31:43Z  Back_WebSite         Backend_WebSite         186.0.184.62     ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      192.168.50.131:4430           -                 0.019
PrimaryResult  2026-07-21T19:31:43Z  Back_WebSite         Backend_WebSite         186.0.184.62     ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      192.168.50.131:4430           -                 0.003
PrimaryResult  2026-07-21T19:29:02Z  Back_WebSite         Backend_WebSite         190.194.108.226  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      192.168.50.131:4430           -                 0.003
PrimaryResult  2026-07-21T19:28:02Z  Back_WebSite         Backend_WebSite         152.168.87.86    ERRORINFO_UPSTREAM_TIMED_OUT     gestion.clubgrido.com.ar  POST            504             /Catalog/SetListCatalog                                                          0.000                  180.001               180.001                    192.168.50.131:4430           -                 180.007
PrimaryResult  2026-07-21T19:26:21Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  POST            499             /Catalog/SetListCatalog                                                          0.000                  164.800               164.800                    192.168.50.131:4430           -                 164.805
PrimaryResult  2026-07-21T19:20:43Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_UPSTREAM_TIMED_OUT     gestion.clubgrido.com.ar  POST            504             /Catalog/SetListCatalog                                                          0.000                  180.001               180.001                    192.168.50.131:4430           -                 180.006
PrimaryResult  2026-07-21T19:15:59Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  POST            499             /Catalog/SetListCatalog                                                          0.000                  116.581               116.581                    192.168.50.131:4430           -                 116.587
PrimaryResult  2026-07-21T19:15:43Z  Back_WebSite         Backend_WebSite         45.237.223.5     ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.137                 0.137                      192.168.50.131:4430           200               0.703
PrimaryResult  2026-07-21T19:10:26Z  Back_WebSite         Backend_WebSite         186.152.238.186  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.001                 0.001                      192.168.50.131:4430           200               14.962
PrimaryResult  2026-07-21T19:10:01Z  Back_WebSite         Backend_WebSite         186.13.96.62     ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.002                 0.002                      192.168.50.131:4430           200               0.41
PrimaryResult  2026-07-21T19:07:53Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  POST            499             /Catalog/SaveCatalog                                                             0.000                  85.543                85.543                     192.168.50.131:4430           -                 85.547
PrimaryResult  2026-07-21T19:07:53Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  POST            499             /Catalog/SetListCatalog                                                          0.000                  85.543                85.543                     192.168.50.131:4430           -                 85.547
PrimaryResult  2026-07-21T19:06:53Z  Back_WebSite         Backend_WebSite         190.17.44.234    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.001                 0.001                      192.168.50.131:4430           200               0.122
PrimaryResult  2026-07-21T19:06:53Z  Back_WebSite         Backend_WebSite         190.17.44.234    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.004                 0.011                      192.168.50.131:4430           200               0.116
PrimaryResult  2026-07-21T19:06:53Z  Back_WebSite         Backend_WebSite         190.17.44.234    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.001                 0.001                      192.168.50.131:4430           200               0.116
PrimaryResult  2026-07-21T19:06:53Z  Back_WebSite         Backend_WebSite         190.17.44.234    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.001                 0.001                      192.168.50.131:4430           200               0.116
PrimaryResult  2026-07-21T19:06:53Z  Back_WebSite         Backend_WebSite         190.17.44.234    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.001                 0.001                      192.168.50.131:4430           200               0.128
PrimaryResult  2026-07-21T19:06:14Z  Back_WebSite         Backend_WebSite         190.138.119.209  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             499             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      192.168.50.131:4430           -                 0.008
PrimaryResult  2026-07-21T19:06:14Z  Back_WebSite         Backend_WebSite         190.138.119.209  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.002                 0.002                      192.168.50.131:4430           200               0.156
PrimaryResult  2026-07-21T19:05:18Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  POST            499             /Catalog/SetListCatalog                                                          0.000                  140.591               140.591                    192.168.50.131:4430           -                 140.597
PrimaryResult  2026-07-21T19:01:09Z  Back_WebSite         Backend_WebSite         190.106.110.221  ERRORINFO_UPSTREAM_TIMED_OUT     gestion.clubgrido.com.ar  POST            504             /Catalog/SetListCatalog                                                          0.003                  180.003               180.003                    192.168.50.131:4430           -                 180.059
PrimaryResult  2026-07-21T18:59:39Z  Back_WebSite         Backend_WebSite         181.9.211.110    ERRORINFO_CLIENT_CLOSED_REQUEST  gestion.clubgrido.com.ar  GET             200             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.003                 0.006                      192.168.50.131:4430           200               0.466
